sample_id,circuit_name,implementation_id,config_hash,white_space_ratio,white_space_clustering,routing_congestion,routing_overflow,signal_activity,avg_transition_probability,cc0_average,cc1_average,observability_average,observability_variance,critical_path_delay,average_path_delay,vulnerability_score,vulnerability_label,white_space_ratio_normalized,white_space_clustering_normalized,routing_congestion_normalized,routing_overflow_normalized,signal_activity_normalized,avg_transition_probability_normalized,cc0_average_normalized,cc1_average_normalized,observability_average_normalized,observability_variance_normalized,critical_path_delay_normalized,average_path_delay_normalized,vulnerability_score_normalized
2846,c6288,47,,0.6649663076088228,0.0,0.5333838837152703,0.0,0.3585259731614727,0.0,0.5597284041712458,0.42794033273725546,0.6410102625964529,0.0,0.35,0.0,0.33911956526314385,Medium,0.6832958973431364,0.0,0.4834901458717819,0.0,0.6463090709760595,0.0,0.43276878215877607,0.21323193247876088,0.5683556029679403,0.0,0.0,0.0,0.556949301300789
2847,c6288,48,,0.6617040929504905,0.0,0.7191575673994357,0.0,0.35299404155841585,0.0,0.6483591142114311,0.5797756626927761,0.7289314613060172,0.0,0.35,0.0,0.35324966551584075,High,0.6796712143894339,0.0,0.6907423045205936,0.0,0.6324782285026952,0.0,0.5805231637457966,0.46632425807186717,0.7148955651911492,0.0,0.0,0.0,0.5892474163718743
2848,c6288,49,,0.666392036810226,0.0,0.6675609650858004,0.0,0.14332052931275308,0.0,0.6131137471266548,0.6696146411987747,0.886790142672893,0.0,0.35,0.0,0.282848373021757,Medium,0.6848800409002511,0.0,0.6331802914497582,0.0,0.10825603510024927,0.0,0.5217663579495044,0.616075676306695,0.9780016823008917,0.0,0.0,0.0,0.42832647416602876
2849,c6288,50,,0.6554608905101759,0.0,0.6699913771958967,0.0,0.20784488932710526,0.0,0.8415816363804522,0.7558684258790722,0.6918487160735318,0.0,0.35,0.0,0.29018125568927006,Medium,0.6727343227890843,0.0,0.6358916989335007,0.0,0.26957875618378696,0.0,0.9026403425298063,0.7598509818455217,0.6530890365580251,0.0,0.0,0.0,0.4450877344517014
2850,c6288,51,,0.6521711728564693,0.0,0.6449626646490065,0.0,0.4110601331568716,0.0,0.682661185016414,0.3765315126284533,0.4837580316048285,0.0,0.6,0.0,0.3886714039880223,High,0.6690790809516326,0.0,0.6079692580329775,0.0,0.7776540953732111,0.0,0.6377074202709501,0.12753924263413818,0.30626026842695186,0.0,1.0,0.0,0.6702132527589195
2851,c6288,52,,0.6350841845304723,0.0,0.7015827978559215,0.0,0.3833279268214401,0.0,0.5499723218397543,0.687983344426021,0.32002309435540954,0.0,0.6,0.0,0.40325006640798267,High,0.6500935383671915,0.0,0.6711356042958126,0.0,0.7083184989149616,0.0,0.4165046237090919,0.6466942274652118,0.033360081995130055,0.0,1.0,0.0,0.7035366763724578
2852,c6288,53,,0.649929173143629,0.0,0.5809754144125023,0.0,0.2585625042246791,0.0,0.6769457645594477,0.8328141263223414,0.6457066997080554,0.0,0.6,0.0,0.2895286012047696,Medium,0.6665879701595877,0.0,0.5365840355702357,0.0,0.3963820850401084,0.0,0.6281793637457797,0.88811076351348,0.5761832455276298,0.0,1.0,0.0,0.44359591845145524
2853,c6288,54,,0.6756608703461527,0.0,0.6785972884665115,0.0,0.3223296957917693,0.0,0.7201149273318352,0.4459541576210271,0.5894020034085776,0.0,0.6,0.0,0.3596797445835985,High,0.6951787448290586,0.0,0.6454925942411878,0.0,0.5558117462900618,0.0,0.7001457616926263,0.24325894156812308,0.48233911931217166,0.0,1.0,0.0,0.6039450780963179
2854,c6288,55,,0.6910595309902671,0.0,0.5162589362788601,0.0,0.2686427098042803,0.0,0.5015601924743331,0.5947757680816098,0.673992574003677,0.0,0.6,0.0,0.30568608565980027,Medium,0.7122883677669635,0.0,0.4643852745436263,0.0,0.4215844457116597,0.0,0.33579778707813845,0.4913277375526556,0.623327859245003,0.0,1.0,0.0,0.48052816117126523
2855,c6288,56,,0.6454422952738753,0.0,0.6920935761335025,0.0,0.3152651997808316,0.0,0.6044570347756348,0.7311640951148154,0.6575329460485746,0.0,0.55,0.0,0.3404229088433716,Medium,0.6616025503043059,0.0,0.6605492734072459,0.0,0.5381492120268042,0.0,0.5073349359353769,0.7186716560115494,0.5958942790146371,0.0,0.8000000000000003,0.0,0.5599284408807309
2856,c6288,57,,0.6942875305940002,0.0,0.6065377508405526,0.0,0.1389789276119532,0.0,0.3402622054604589,0.8888404023269305,0.8279941130424397,0.0,0.55,0.0,0.27725091785186134,Medium,0.7158750339933335,0.0,0.5651017959965589,0.0,0.09740123545437662,0.0,0.0669013254379171,0.9815002301973974,0.880005202642067,0.0,0.8000000000000003,0.0,0.415531996565063
2857,c6288,58,,0.6695993133570203,0.0,0.542032136433536,0.0,0.49176576099937186,0.0,0.8203439489550362,0.8705270234806852,0.7249655439055512,0.0,0.55,0.0,0.2907635148436407,Medium,0.6884436815078003,0.0,0.4931382779906897,0.0,0.9794329504817544,0.0,0.8672354431393124,0.9509738985259635,0.708285493961747,0.0,0.8000000000000003,0.0,0.44641864313831653
2858,c6288,59,,0.7026977568944479,0.0,0.631731846132899,0.0,0.3499952284019608,0.0,0.40528972925285855,0.6936704353896068,0.6884673778347598,0.0,0.55,0.0,0.34502221048642917,Medium,0.7252197298827199,0.0,0.5932087405916815,0.0,0.6249806462203938,0.0,0.1753073345934903,0.6561739650088725,0.6474532947227667,0.0,0.8000000000000003,0.0,0.57044137221579
2859,c6288,60,,0.6624504388419593,0.0,0.7737838117904604,0.0,0.36680985374910535,0.0,0.5766193607549175,0.6680582719883781,0.4003819146281158,0.0,0.55,0.0,0.40705788498496176,High,0.6805004876021771,0.0,0.7516842358232263,0.0,0.6670202900758032,0.0,0.46092733852487155,0.6134813848262064,0.167295681826562,0.0,0.8000000000000003,0.0,0.7122404619344613
2860,c6288,61,,0.7438061720502833,0.0,0.49880259557866286,0.0,0.36452007376409956,0.0,0.7867913011289905,0.43423405742498267,0.4032745663693845,0.0,0.5,0.0,0.3356008852566087,Medium,0.770895746722537,0.0,0.4449106954725898,0.0,0.6612954206190338,0.0,0.8113005338071329,0.22372285984280885,0.17211692042557927,0.0,0.6000000000000001,0.0,0.5489064191048394
2861,c6288,62,,0.7316562370787681,0.0,0.5591969226653931,0.0,0.45882110457601233,0.0,0.6995791841119403,0.7050762430377,0.7549562519515366,0.0,0.5,0.0,0.3081256954347939,Medium,0.7573958189764091,0.0,0.5122875941303524,0.0,0.8970652738678918,0.0,0.6659110586364317,0.6751861565967539,0.758271587061134,0.0,0.6000000000000001,0.0,0.48610454037821743
2862,c6288,63,,0.7280354508789076,0.0,0.6414140124506198,0.0,0.2411698604265615,0.0,0.34758255041249597,0.8981487705480748,0.48775227250683756,0.0,0.5,0.0,0.340007144952089,Medium,0.7533727231987863,0.0,0.6040103236251317,0.0,0.35289728916262975,0.0,0.07910491763413784,0.9970162274376743,0.31291754698413254,0.0,0.6000000000000001,0.0,0.5589781015510092
2863,c6288,64,,0.7379446018505794,0.0,0.5804809078924916,0.0,0.46100961652028416,0.0,0.5060847244208735,0.6884815202322944,0.44965338421293455,0.0,0.5,0.0,0.368501583011135,High,0.7643828909450883,0.0,0.5360323560120461,0.0,0.902536954670231,0.0,0.3433405385626823,0.6475246302008654,0.24941739305905336,0.0,0.6000000000000001,0.0,0.6241097441337519
2864,c6288,65,,0.7381146383492936,0.0,0.5062062118481473,0.0,0.46168261351237827,0.0,0.6916181943897324,0.4831511732494256,0.6114411976991614,0.0,0.5,0.0,0.332349775814227,Medium,0.764571820388104,0.0,0.45317029082123345,0.0,0.9042195704454438,0.0,0.652639461097699,0.3052621604057438,0.5190722706587625,0.0,0.6000000000000001,0.0,0.5414751408406463
2865,c6288,66,,0.7383493092520498,0.0,0.5905603728875554,0.0,0.3758360837623186,0.0,0.7807374702864214,0.5525632952214761,0.6567756700536764,0.0,0.35,0.0,0.3203795037728751,Medium,0.7648325658356109,0.0,0.5472771719451984,0.0,0.6895875187400404,0.0,0.8012083204877238,0.42096431865445283,0.5946321124687567,0.0,0.0,0.0,0.5141138895466234
2866,c6288,67,,0.7816593048678689,0.0,0.5327657955098081,0.0,0.4153282683891776,0.0,0.44643866159976087,0.7924755215732388,0.498075539097246,0.0,0.35,0.0,0.33738695085702003,Medium,0.812954783186521,0.0,0.48280059656492097,0.0,0.7883252153885814,0.0,0.24390584913913757,0.8208708708605494,0.33012353505506187,0.0,0.0,0.0,0.552988948687429
2867,c6288,68,,0.7620814813072673,0.0,0.5821426846346349,0.0,0.2641272553288635,0.0,0.7517553865069443,0.6581926465854808,0.6518673478190558,0.0,0.35,0.0,0.29309742331203964,Medium,0.7912016458969636,0.0,0.5378862613132249,0.0,0.4102949822789182,0.0,0.7528929017801642,0.5970365028782358,0.586451316876824,0.0,0.0,0.0,0.45175341380021194
2868,c6288,69,,0.7618134681725798,0.0,0.5859970191210324,0.0,0.4354380749646859,0.0,0.5919029702476983,0.47047032375136455,0.7574533352056645,0.0,0.35,0.0,0.3392266099163811,Medium,0.7909038535250886,0.0,0.5421862198790384,0.0,0.838603416001544,0.0,0.48640632056167876,0.28412461823488916,0.7624335240126181,0.0,0.0,0.0,0.5571939804231003
2869,c6288,70,,0.7789466127176847,0.0,0.66730004189981,0.0,0.16950222537443743,0.0,0.822868486958227,0.48973671860705537,0.35582159997262625,0.0,0.35,0.0,0.3424464884153009,Medium,0.8099406807974275,0.0,0.6328892012777508,0.0,0.17371507181620557,0.0,0.8714440470338911,0.3162395198276232,0.09302614362519751,0.0,0.0,0.0,0.5645538720313128
2870,c6288,71,,0.7342149505082288,0.0,0.542857995548489,0.0,0.21161905780264326,0.0,0.38911961906054005,0.576576534049303,0.5890006267488628,0.0,0.6,0.0,0.32268431200315895,Medium,0.760238833898032,0.0,0.4940596199209321,0.0,0.279014868811112,0.0,0.14835048599578946,0.46099167237863403,0.4816701370710834,0.0,1.0,0.0,0.5193821438482363
2871,c6288,72,,0.7634371932264712,0.0,0.5001988577144885,0.0,0.49284541086850553,0.0,0.6789461033385508,0.713683785168785,0.5373391413527178,0.0,0.6,0.0,0.3243973082995415,Medium,0.7927079924738569,0.0,0.4464683883381813,0.0,0.9821322729495384,0.0,0.6315140862041342,0.6895339559938711,0.3955649402646343,0.0,1.0,0.0,0.5232976540362371
2872,c6288,73,,0.7953754906205973,0.0,0.551935966056973,0.0,0.4984400265653812,0.0,0.6827505789787106,0.534621606601672,0.30753928546280124,0.0,0.6,0.0,0.3795408407398548,High,0.8281949895784415,0.0,0.5041871522318712,0.0,0.9961198371413554,0.0,0.6378564470542258,0.39105755256000163,0.012553076285759792,0.0,1.0,0.0,0.6493429137535858
2873,c6288,74,,0.7631068367830118,0.0,0.5428501068096,0.0,0.4702980978034116,0.0,0.8192211096035491,0.48389356984469256,0.6968571500897383,0.0,0.6,0.0,0.32015948804930555,Medium,0.792340929758902,0.0,0.49405081911485804,0.0,0.925759859554438,0.0,0.865363581411867,0.306499651580318,0.661436690392418,0.0,1.0,0.0,0.5136109848941287
2874,c6288,75,,0.742250045821659,0.0,0.700981525419365,0.0,0.4181834777079835,0.0,0.6362010741597592,0.5905929940997791,0.34905789360148265,0.0,0.6,0.0,0.40081080729214813,High,0.7691667175796211,0.0,0.6704648149356565,0.0,0.7954637617681253,0.0,0.5602547523979634,0.4843555263103709,0.08175294341110124,0.0,1.0,0.0,0.6979610986905952
2875,c6288,76,,0.7635222951162374,0.0,0.5574031264691511,0.0,0.3055751667132763,0.0,0.3354184684902496,0.8660420935225397,0.5209461950156122,0.0,0.55,0.0,0.3274253509576076,Medium,0.7928025501291527,0.0,0.5102864057678542,0.0,0.5139223541160899,0.0,0.05882643401169508,0.9434980274387682,0.3682424995765592,0.0,0.8000000000000003,0.0,0.5302190536343543
2876,c6288,77,,0.7502285792745587,0.0,0.6024898919931166,0.0,0.2599938084567602,0.0,0.6470663064038449,0.3387628849075818,0.3117371567536442,0.0,0.55,0.0,0.37604154033744575,High,0.7780317547495097,0.0,0.5605859384897278,0.0,0.39996060783934806,0.0,0.5783679512011362,0.06458321107589755,0.01954974955007808,0.0,0.8000000000000003,0.0,0.6413443288147611
2877,c6288,78,,0.7318024425006023,0.0,0.583820725277526,0.0,0.4232372800422687,0.0,0.736158983509779,0.32392498160239974,0.4522078269255145,0.0,0.55,0.0,0.375060737822737,High,0.7575582694451137,0.0,0.5397583108879692,0.0,0.8080991934749082,0.0,0.7268924683098325,0.03985010412684775,0.2536749321292309,0.0,0.8000000000000003,0.0,0.6391024429175947
2878,c6288,79,,0.7450904310083794,0.0,0.6083044410154945,0.0,0.3135681343282175,0.0,0.48959048399642624,0.8373921167877956,0.7934631981457665,0.0,0.55,0.0,0.29866592884985804,Medium,0.7723227011204216,0.0,0.5670727444385506,0.0,0.5339062374880149,0.0,0.3158433393124805,0.8957417559431358,0.82245185898024,0.0,0.8000000000000003,0.0,0.46448171929118726
2879,c6288,80,,0.7315027576351932,0.0,0.5904630466152747,0.0,0.48379811684422946,0.0,0.65300014420433,0.8743746353269357,0.3310775089586321,0.0,0.55,0.0,0.3600737281831141,High,0.7572252862613258,0.0,0.5471685931646985,0.0,0.9595123803986569,0.0,0.5882601266587268,0.9573874323881575,0.051784688598903554,0.0,0.8000000000000003,0.0,0.6048456327566323
2880,c6288,81,,0.8020284538026461,0.0,0.5612420821683634,0.0,0.49065615650815475,0.0,0.35278919931454306,0.7614731918034665,0.7650857755329914,0.0,0.5,0.0,0.3344058306064785,Medium,0.835587170891829,0.0,0.5145692075072629,0.0,0.9766587359709892,0.0,0.08778481186395844,0.7691934928581133,0.7751546599121871,0.0,0.6000000000000001,0.0,0.5461748027740371
2881,c6288,82,,0.8288103538896521,0.0,0.5227875532746729,0.0,0.19001275241931417,0.0,0.7422564848196134,0.6248727763119044,0.5935583171226977,0.0,0.5,0.0,0.27380760260754433,Medium,0.865344837655169,0.0,0.4716687063975905,0.0,0.2249951470157275,0.0,0.7370574837413024,0.5414960469219675,0.48926652775967167,0.0,0.6000000000000001,0.0,0.4076613806459901
2882,c6288,83,,0.796629535566789,0.0,0.5324614160728782,0.0,0.31193705043876585,0.0,0.4035799225846843,0.46024848030381216,0.5807601708938948,0.0,0.5,0.0,0.34291759955007184,Medium,0.8295883728519877,0.0,0.4824610258889189,0.0,0.5298282289451431,0.0,0.17245695207060505,0.2670859610873889,0.4679356099330034,0.0,0.6000000000000001,0.0,0.5656307222567171
2883,c6288,84,,0.846843111349469,0.0,0.5324918098086335,0.0,0.19658846806814478,0.0,0.6428024399913904,0.7508028533482356,0.7793458516643124,0.0,0.5,0.0,0.25177298640865337,Medium,0.8853812348327433,0.0,0.48249493363742113,0.0,0.24143564082775443,0.0,0.5712597497136807,0.7514072452483438,0.7989222045800755,0.0,0.6000000000000001,0.0,0.35729538487726614
2884,c6288,85,,0.7807543510535638,0.0,0.4165849318013994,0.0,0.29332623865119556,0.0,0.4461407318880869,0.8006085710349493,0.8127509644565034,0.0,0.5,0.0,0.25042003384131684,Medium,0.8119492789484043,0.0,0.35318732562291033,0.0,0.4832977899221663,0.0,0.24340917681997384,0.8344277446331495,0.8545991521021432,0.0,0.6000000000000001,0.0,0.35420285071798335
2885,c6288,86,,0.8030273077085206,0.0,0.5123153753961341,0.0,0.17546852156735737,0.0,0.6005988370768282,0.7012735006942461,0.32939559421305836,0.0,0.35,0.0,0.3075611410538487,Medium,0.8366970085650229,0.0,0.4599857735513465,0.0,0.1886319053410651,0.0,0.5009030161778891,0.6688474151219069,0.048981408765410794,0.0,0.0,0.0,0.4848141006761938
2886,c6288,87,,0.8042872076800528,0.0,0.5002020931164843,0.0,0.4663172093861385,0.0,0.8763672451522353,0.7875322758655793,0.4000302694530382,0.0,0.35,0.0,0.3108520759734773,Medium,0.8380968974222809,0.0,0.44647199780554203,0.0,0.9158069092010895,0.0,0.960630694969412,0.8126310392449684,0.1667095880126905,0.0,0.0,0.0,0.492336410696983
2887,c6288,88,,0.8227565936068361,0.0,0.45399055193714855,0.0,0.3169744111756616,0.0,0.6621970101137964,0.7589839864424965,0.7988285659782218,0.0,0.35,0.0,0.24786294897598893,Medium,0.858618437340929,0.0,0.3949176469740839,0.0,0.5424225536463048,0.0,0.603592027242349,0.7650442689991388,0.8313944213090234,0.0,0.0,0.0,0.34835795084113164
2888,c6288,89,,0.7806253259527203,0.0,0.5699310514242429,0.0,0.24042402213058267,0.0,0.7971027075600801,0.8361177642699626,0.6093608647693618,0.0,0.35,0.0,0.27088924504186584,Medium,0.8118059177252448,0.0,0.5242627636611892,0.0,0.35103255678296963,0.0,0.828490461314509,0.8936175543988821,0.5156049395324938,0.0,0.0,0.0,0.40099069559852446
2889,c6288,90,,0.8009283731147099,0.0,0.5383589848032908,0.0,0.4182750193895839,0.0,0.3055363909495622,0.3489193414902024,0.8659894735261384,0.0,0.35,0.0,0.34528371723580464,Medium,0.8343648590163444,0.0,0.48904044998127716,0.0,0.7956926327428248,0.0,0.0090106547455942,0.08151287571346169,0.9433328047637238,0.0,0.0,0.0,0.5710391156806025
2890,c6288,91,,0.8002710294516066,0.0,0.5370361387018525,0.0,0.4363349867586598,0.0,0.32691910312049877,0.3361035920793342,0.7074018910769769,0.0,0.6,0.0,0.3661563683250457,High,0.8336344771684517,0.0,0.48756466124389414,0.0,0.8408458598032895,0.0,0.04465732182112049,0.060150470642354126,0.6790118141237029,0.0,1.0,0.0,0.6187491300939998
2891,c6288,92,,0.8314658215389022,0.0,0.5683589516604532,0.0,0.3967257932507716,0.0,0.3429111362027481,0.8154567250273839,0.5715887885137961,0.0,0.6,0.0,0.3390447312789996,Medium,0.8682953572654469,0.0,0.5225089034631504,0.0,0.7418156195158134,0.0,0.07131730183612416,0.859177938318708,0.4526494895520258,0.0,1.0,0.0,0.5567782482588506
2892,c6288,93,,0.7632200715833156,0.0,0.46259973178781844,0.0,0.33275113836114933,0.0,0.5179729782759042,0.7286440871139314,0.7738937353567447,0.0,0.6,0.0,0.27378287004115276,Medium,0.7924667462036841,0.0,0.404522188763117,0.0,0.5818672619516546,0.0,0.36315919504984295,0.714471087634981,0.789835056890168,0.0,1.0,0.0,0.4076048477650457
2893,c6288,94,,0.8063372928589223,0.0,0.42528674570951785,0.0,0.30526214841402194,0.0,0.8363308329044679,0.6852120586740653,0.7073308173668673,0.0,0.6,0.0,0.24183206443353114,Medium,0.840374769843247,0.0,0.3628952114808659,0.0,0.5131397510221046,0.0,0.8938868391439337,0.6420748074919355,0.6788933541965478,0.0,1.0,0.0,0.3345727547385383
2894,c6288,95,,0.8172251613313072,0.0,0.4630188779529883,0.0,0.13995120835174726,0.0,0.8568548235936924,0.6910365124874797,0.5399109802663624,0.0,0.6,0.0,0.2420558452188952,Medium,0.8524724014792302,0.0,0.4049897950774134,0.0,0.09983211542847947,0.0,0.9281019498048908,0.6517835133733566,0.39985147391955667,0.0,1.0,0.0,0.335084265444558
2895,c6288,96,,0.8129263186809521,0.0,0.5852767116648835,0.0,0.20810073830196757,0.0,0.5776194263443147,0.5779644589910407,0.7878583692912013,0.0,0.55,0.0,0.28831238582870033,Medium,0.8476959096455023,0.0,0.5413826331049746,0.0,0.27021842549320807,0.0,0.4625945267110076,0.46330518631083917,0.813110182334899,0.0,0.8000000000000003,0.0,0.4408159336342909
2896,c6288,97,,0.7698873422288741,0.0,0.4432327522743663,0.0,0.13978568455663726,0.0,0.5676122642491768,0.8246716589265513,0.46097349600438775,0.0,0.55,0.0,0.26253786768780707,Medium,0.799874824698749,0.0,0.38291606979583515,0.0,0.09941827561627087,0.0,0.44591179849933266,0.8745381911097432,0.26828484230484717,0.0,0.8000000000000003,0.0,0.3819013938979252
2897,c6288,98,,0.812719882465251,0.0,0.458630125954165,0.0,0.34286625850446406,0.0,0.4437886166866225,0.32621549947389383,0.32668887584301487,0.0,0.55,0.0,0.367302113460786,High,0.8474665360725011,0.0,0.40009363159778516,0.0,0.6071569154289378,0.0,0.23948801533027994,0.043668138408321205,0.044470068912034894,0.0,0.8000000000000003,0.0,0.6213680363702814
2898,c6288,99,,0.7624791575343695,0.0,0.39625833839911023,0.0,0.4386339865325273,0.0,0.450100472826243,0.46322860206700156,0.42749521327542994,0.0,0.55,0.0,0.34490634492205297,Medium,0.7916435083715216,0.0,0.3305106457129442,0.0,0.846593780421305,0.0,0.25001037716347546,0.2720534870763481,0.21248594103411517,0.0,0.8000000000000003,0.0,0.5701765305470068
2899,c6288,100,,0.7536911703175067,0.0,0.48331844557746895,0.0,0.45101820355241684,0.0,0.6555682367979743,0.7332244461188187,0.40669151108827273,0.0,0.55,0.0,0.3299856243610665,Medium,0.781879078130563,0.0,0.4276363245878241,0.0,0.8775565917950754,0.0,0.5925413394895851,0.7221060281520388,0.17781200826985136,0.0,0.8000000000000003,0.0,0.5360712417660395
2900,c6288,101,,0.847007421027351,0.0,0.43762293253978496,0.0,0.17075327878526175,0.0,0.568188728522248,0.5621328120324958,0.5879320687316765,0.0,0.5,0.0,0.2699209036428793,Medium,0.8855638011415012,0.0,0.3766576631875056,0.0,0.17684293453983627,0.0,0.44687280989296846,0.4369156210635351,0.4798891507586805,0.0,0.6000000000000001,0.0,0.3987772929068773
2901,c6288,102,,0.837540340902573,0.0,0.4751644776395596,0.0,0.2795859169197933,0.0,0.5346753111675491,0.42307965167166084,0.8760690192123715,0.0,0.5,0.0,0.27771600751801273,Medium,0.8750448232250811,0.0,0.4185396246507223,0.0,0.44894446832734486,0.0,0.3910033008495892,0.20512972678514463,0.9601325784902736,0.0,0.6000000000000001,0.0,0.41659508311696936
2902,c6288,103,,0.8423408778263315,0.0,0.4022462446280325,0.0,0.4779789504180173,0.0,0.3857699007243455,0.6121727395448977,0.46056631090067424,0.0,0.5,0.0,0.33733321100093466,Medium,0.8803787531403684,0.0,0.3371908517955272,0.0,0.9449633982451617,0.0,0.14276624142603794,0.5203265217434647,0.2676061790178151,0.0,0.6000000000000001,0.0,0.5528661119046243
2903,c6288,104,,0.8406033981972563,0.0,0.37038069439168014,0.0,0.26549134842904487,0.0,0.49571941607016834,0.8331094752986703,0.4290031786782075,0.0,0.5,0.0,0.2702907100005461,Medium,0.8784482202191737,0.0,0.30164112299624246,0.0,0.41370546493513655,0.0,0.3260607523054942,0.8886030768591454,0.2149992961339119,0.0,0.6000000000000001,0.0,0.399622584028691
2904,c6288,105,,0.8140556235639719,0.0,0.3964521777301719,0.0,0.38509307500373446,0.0,0.47310998670182625,0.5459070915007914,0.40818195131364593,0.0,0.5,0.0,0.3268793267545753,Medium,0.8489506928488577,0.0,0.330726896039669,0.0,0.7127316927509026,0.0,0.2883690509432897,0.4098691797313638,0.18029615381754374,0.0,0.6000000000000001,0.0,0.5289709695991566
2905,c6288,106,,0.8387543820630806,0.0,0.33986995404218234,0.0,0.4658292928516695,0.0,0.5879192833180169,0.7704456262757295,0.406789083396152,0.0,0.35,0.0,0.2948908366666676,Medium,0.8763937578478674,0.0,0.26760284225591285,0.0,0.9145870284772097,0.0,0.47976520036232007,0.7841495265261802,0.17797463392237337,0.0,0.0,0.0,0.4558527386359815
2906,c6288,107,,0.8175486244046012,0.0,0.4935510634198221,0.0,0.27673559886600363,0.0,0.7432016689378582,0.6703863277030537,0.7378727424582827,0.0,0.35,0.0,0.2595543516522123,Medium,0.8528318048940013,0.0,0.4390520003412397,0.0,0.44181815100643534,0.0,0.7386331801879835,0.6173619904475081,0.729798171405702,0.0,0.0,0.0,0.37508177177842356
2907,c6288,108,,0.8213544919168213,0.0,0.4739368554592648,0.0,0.3768476801999072,0.0,0.7617437520553629,0.3532291474210845,0.5412518210624248,0.0,0.35,0.0,0.32020177086928014,Medium,0.8570605465742459,0.0,0.4171700692765402,0.0,0.6921166951613783,0.0,0.7695442946664737,0.08869683485012285,0.4020862792052692,0.0,0.0,0.0,0.5137076335633276
2908,c6288,109,,0.8131726145404031,0.0,0.43599644624278544,0.0,0.41775438833631684,0.0,0.459559315208108,0.8827942884246316,0.6825211623659453,0.0,0.35,0.0,0.2808227031657088,Medium,0.8479695717115591,0.0,0.37484312848387696,0.0,0.7943909597285562,0.0,0.2657790131817122,0.9714220420129879,0.6375426224052799,0.0,0.0,0.0,0.4236962651132524
2909,c6288,110,,0.8209871840858881,0.0,0.4872996920793974,0.0,0.3702934856219191,0.0,0.4906437518671061,0.7398916157467046,0.5127091487327058,0.0,0.35,0.0,0.3158255790009289,Medium,0.856652426762098,0.0,0.43207786827299155,0.0,0.6757300079691795,0.0,0.3175992198961656,0.7332194460024146,0.3545136552381729,0.0,0.0,0.0,0.5037046791603552
2910,c6288,111,,0.8646017554841923,0.0,0.36453635818551966,0.0,0.39013141669721707,0.0,0.7249985950807576,0.8537236275889168,0.7648310603707777,0.0,0.6,0.0,0.22540710671563519,Low,0.9051130616491025,0.0,0.2951210859782146,0.0,0.7253284700232454,0.0,0.708287220875243,0.9229645376917285,0.774730121225314,0.0,1.0,0.0,0.297029130495033
2911,c6288,112,,0.8491586427967983,0.0,0.425170310252043,0.0,0.3018717821350285,0.0,0.30349785161242204,0.3974762030083882,0.8185109638085861,0.0,0.6,0.0,0.29757758512842414,Medium,0.8879540475519981,0.0,0.3627653141809558,0.0,0.5046632141998033,0.0,0.00561224894512851,0.16245167308519437,0.8641994544165849,0.0,1.0,0.0,0.4619940192661958
2912,c6288,113,,0.8327020993141595,0.0,0.42482287983771194,0.0,0.4908831278857555,0.0,0.6906079059722049,0.8562665583864253,0.6983387871508309,0.0,0.6,0.0,0.2689597453659611,Medium,0.869668999237955,0.0,0.3623777151307438,0.0,0.9772262059967978,0.0,0.6509552306510669,0.9272033157781745,0.663906163535957,0.0,1.0,0.0,0.3965803091576995
2913,c6288,114,,0.8458599867031359,0.0,0.34414899778334557,0.0,0.1286271870199589,0.0,0.5347023721551796,0.367905594831872,0.4172747346177604,0.0,0.6,0.0,0.28027343476837474,Medium,0.8842888741145954,0.0,0.2723766134097243,0.0,0.07151998750585019,0.0,0.39104841364955056,0.11316081308054704,0.19545127159852788,0.0,1.0,0.0,0.42244076560618987
2914,c6288,115,,0.7916300492946368,0.0,0.37698544828433966,0.0,0.15050530075549165,0.0,0.6335271965587734,0.762734427655207,0.7965460941097741,0.0,0.6,0.0,0.20598728431533556,Low,0.824033388105152,0.0,0.30900949441705694,0.0,0.12621927997781288,0.0,0.555797187619413,0.7712958304032151,0.8275901813044853,0.0,1.0,0.0,0.25263994377109583
2915,c6288,116,,0.8465572819432352,0.0,0.40404968078158043,0.0,0.22755249744777825,0.0,0.5612634599640927,0.5640362096400536,0.6198092485557092,0.0,0.55,0.0,0.2672521247728299,Medium,0.8850636466035947,0.0,0.3392027946519953,0.0,0.3188513869757517,0.0,0.4353278411945304,0.44008836964034065,0.5330194628535728,0.0,0.8000000000000003,0.0,0.39267708657411016
2916,c6288,117,,0.8436205029546293,0.0,0.422274868141085,0.0,0.48332446549508945,0.0,0.38107556890196737,0.8179844279524056,0.7157866117334615,0.0,0.55,0.0,0.29490746323398104,Medium,0.8818005588384771,0.0,0.35953511162568463,0.0,0.9583281652515224,0.0,0.13494042016086616,0.8633913332636767,0.69298679019645,0.0,0.8000000000000003,0.0,0.45589074309275984
2917,c6288,118,,0.845898646090226,0.0,0.4486436985003639,0.0,0.15930887808419786,0.0,0.7106911317149052,0.3079679770598394,0.8161903401797992,0.0,0.55,0.0,0.25327989997468525,Medium,0.8843318289891401,0.0,0.3889526098666946,0.0,0.14822983614017277,0.0,0.6844355513947435,0.013251581962345996,0.8603316261352613,0.0,0.8000000000000003,0.0,0.36073983798711495
