sample_id,circuit_name,implementation_id,config_hash,white_space_ratio,white_space_clustering,routing_congestion,routing_overflow,signal_activity,avg_transition_probability,cc0_average,cc1_average,observability_average,observability_variance,critical_path_delay,average_path_delay,vulnerability_score,vulnerability_label,white_space_ratio_normalized,white_space_clustering_normalized,routing_congestion_normalized,routing_overflow_normalized,signal_activity_normalized,avg_transition_probability_normalized,cc0_average_normalized,cc1_average_normalized,observability_average_normalized,observability_variance_normalized,critical_path_delay_normalized,average_path_delay_normalized,vulnerability_score_normalized,split
9419,s713,220,64ae392738d5be5d,0.4,0.4271462157308539,0.0,0.0,0.944070004566876,0.6612086494525211,0.6478170909543833,0.6066874119734152,0.006973424521386176,0.01,0.55,0.35278363082053416,0.3654452457819515,High,0.425531914893617,0.5510937693308294,0.0,0.0,0.9446072784988166,0.7514607688600755,0.35831153481215483,0.25088507175579,0.02975307347876229,0.0,0.8000000000000003,0.6800311657723768,0.8625253699468173,train
4106,s208,107,fddb1b81019afe5d,0.9,0.33582756322220053,0.0,0.0,0.6600780832056616,0.5903583873696008,0.7106374681529704,0.6317511280997408,0.0,0.01,0.35,0.24449339265917064,0.2881534911407937,Medium,0.9574468085106382,0.38460459580961986,0.0,0.0,0.660453736224438,0.6358571817811148,0.4727722607352901,0.29862217572622407,0.0,0.0,0.0,0.16427110153995816,0.5600514122995077,train
1413,c2670,214,16dc14082e313a46,0.0,0.5201839645875888,0.0,0.0,0.12434378117251073,0.37218066541690187,0.8160299369079977,0.8581138123333677,0.0,0.01,0.6,0.38927002411540773,0.21840742692898224,Low,0.0,0.720717142956101,0.0,0.0,0.12441454570469558,0.2798651707857409,0.664800691930433,0.729759319868121,0.0,0.0,1.0,0.8538069822160732,0.28710679912033943,train
8522,s526,123,c71e308b4ff60207,0.9142857142857143,0.43102288822245605,0.08479125058532548,0.0,0.5369710902576755,0.5147879438798416,0.6420176403738757,0.6248592474301256,0.12462253319365213,0.04035327835946616,0.5,0.34498916393682744,0.2805924697071854,Medium,0.972644376899696,0.5581615915271556,0.3214796435595674,0.0,0.5372766826052828,0.5125518602801227,0.347744751341533,0.2854956935071055,0.5317191540323961,0.3664501748845888,0.6000000000000001,0.6429080159035241,0.5304620713989479,train
7082,s400,283,014a27e1a9a2e92a,0.88,0.4101395941493606,0.0,0.0,0.5461151434268593,0.5239361687003119,0.6504884643345455,0.6389978348274433,0.0,0.03266231697346958,0.5,0.31847331614107255,0.2755483717716235,Medium,0.9361702127659574,0.5200878543977057,0.0,0.0,0.5464259396908884,0.5274786590464196,0.36317886210212824,0.31242447027664105,0.0,0.27359845351360496,0.6000000000000001,0.5166194824723093,0.5107224721051626,train
7608,s444,9,499db11caf8909e3,0.4,0.2898399030750855,0.0,0.0,0.43083704809545925,0.44969109529500384,0.6409489709672223,0.6194869504254314,0.02308506331491985,0.01,0.35,0.23235037958481358,0.28087557697562593,Medium,0.425531914893617,0.3007614014595727,0.0,0.0,0.43108223914457233,0.40633589180373575,0.34579760168226376,0.2752634558221373,0.09849559322887141,0.0,0.0,0.10643688388985789,0.5315699848668398,train
8351,s510,352,2863e873c7dff81e,0.925,0.5114958444548625,0.0,0.0,0.796541545798729,0.6660990133645753,0.5386215810286207,0.6853492843622243,0.007285357856262789,0.0329648240651515,0.6,0.4025579017722999,0.3182249536633462,High,0.9840425531914894,0.7048772471559137,0.0,0.0,0.7969948607077878,0.7594401833849408,0.15935384160793697,0.4007068285059577,0.03108397989419652,0.2772505722514182,1.0,0.9170939114000225,0.6777332313197694,train
2026,c432,27,095fdafbf01140eb,0.32500000000000007,0.2239487832805039,0.0,0.0,0.4458485759056253,0.43969336639349277,0.8591456245367414,0.8205700596520982,0.0,0.018280785928098283,0.35,0.22409112355547312,0.25311064977837655,Medium,0.34574468085106386,0.18063087198261438,0.0,0.0,0.4461023100739266,0.390022990627661,0.7433588465410064,0.6582523647082048,0.0,0.09997257678714964,0.0,0.0671000563740009,0.4229145732756346,train
6551,s386,152,dfae8e7262dbf47e,0.925,0.5538163073808158,0.0,0.0,0.7215647260714526,0.5962984720570291,0.6649903709667376,0.7156974660194164,0.09929090961581084,0.03924311248777515,0.6,0.36308248014346794,0.2814752612812466,Medium,0.9840425531914894,0.7820345277553978,0.0,0.0,0.7219753713791637,0.6455493844241459,0.3896017973726852,0.4585088837072345,0.4236383028901169,0.3530473235347544,1.0,0.729082080042242,0.5339167925710018,train
5349,s344,150,f0ee0ec9c68d1a5d,0.925,0.30153389394442226,0.0,0.0,0.8223949975622512,0.6730924054032723,0.5752082764141774,0.6901179226018244,0.08668513640457876,0.02446086525746359,0.35,0.23409793481119073,0.30921494082751055,High,0.9840425531914894,0.3220815022441956,0.0,0.0,0.8228630257718238,0.7708510262210143,0.2260159646276892,0.4097893196375132,0.3698540401566261,0.1745836657188422,0.0,0.11476006436401032,0.6424733998725344,train
4245,s208,246,61b79056f1958d27,0.8,0.2313227439195349,0.0,0.0,0.6175721471245323,0.6276078319178771,0.7786986379000587,0.6327023942048191,0.10427624606385366,0.01,0.35,0.23326874543246048,0.26780080370308595,Medium,0.851063829787234,0.19407483527646457,0.0,0.0,0.6179236098488404,0.6966356359446267,0.5967818774206972,0.3004339856243572,0.44490892555191996,0.0,0.0,0.11081083704217647,0.4804030986259041,train
1301,c2670,102,d02356c479f87d5f,0.775,0.29381969982939626,0.0,0.0,0.4365276895259597,0.5147600164341671,0.8829300394542028,0.8161015533241961,0.04689352847184604,0.014168180113801648,0.5,0.3425860300912688,0.22180194253942215,Low,0.8244680851063829,0.308017236430909,0.0,0.0,0.4367761191413675,0.5125062921650161,0.7866948072357938,0.649741513799566,0.20007767977159147,0.05032175811667228,0.6000000000000001,0.6314624739268085,0.30039091429863024,train
6989,s400,190,6728beb2dea66e92,0.9400000000000001,0.31405775661239826,0.0,0.0,0.7687305860363326,0.5550159012413095,0.6716259163448711,0.6303588109972084,0.1337216521931667,0.01,0.35,0.241776862000683,0.2910266318602013,Medium,1.0,0.3449145980861089,0.0,0.0,0.7691680736194195,0.5781902366971698,0.4016919721654298,0.2959703268962897,0.5705417949535521,0.0,0.0,0.15133292677278135,0.5712951762470541,train
9646,s953,47,36b7ca297ee03360,0.8,0.307067051935949,0.0,0.0,0.8780632003486267,0.6505046603228603,0.6958840742079433,0.6796754376482613,0.0,0.01592726190299518,0.35,0.24487371258848506,0.32512865476836245,High,0.851063829787234,0.3321693744988182,0.0,0.0,0.8785629095501283,0.7339954906371838,0.4458911075795308,0.38990025021838015,0.0,0.07155886541204394,0.0,0.16608247285562364,0.704750211401839,train
5960,s349,361,c9a8d6e9164149d6,0.9333333333333333,0.3470003364879526,0.06199302995925152,0.0,0.5932197810247896,0.5592966834162942,0.6136207937275722,0.6608374939209785,0.0049654483850548395,0.019565073384859417,0.5,0.301002870349527,0.2966358018116578,High,0.9929078014184397,0.40497442974665326,0.23504190629223823,0.0,0.593557384722306,0.5851750206680849,0.29600479328956264,0.3540209387162064,0.021185767509557984,0.11547756961061606,0.6000000000000001,0.4334119986159171,0.5932461313290074,train
7910,s444,311,96f653860f9a1b52,0.9,0.470690153493376,0.0,0.0,0.6588668418178968,0.5665300229808665,0.7402802200924082,0.6108391440691435,0.05660330850942192,0.01,0.6,0.41654755023981954,0.28040335330559707,Medium,0.9574468085106382,0.6304816491427256,0.0,0.0,0.6592418055144621,0.5969773764483086,0.5267822978705623,0.25879258497977675,0.24150578988228752,0.0,1.0,0.9837232042587689,0.5297219822819391,train
7068,s400,269,e5ae63d5807f12ea,0.85,0.3451917406696726,0.0,0.0,0.46716441641812223,0.5000318698649853,0.6248110582201483,0.5877196807157793,0.08893870519813539,0.01614125018600211,0.35,0.23241199867920848,0.26047722234622966,Medium,0.9042553191489361,0.40167705714261914,0.0,0.0,0.46743028151462734,0.48847495446256095,0.31639381121989363,0.21475856303835475,0.37946920092856884,0.07414231102218465,0.0,0.10673036064845266,0.451742956965971,train
3208,c7552,9,56a978a91abb170b,0.0,0.2894618285564579,0.02205772040521045,0.0,0.09325885443990392,0.3467443960475594,0.8510963298125428,0.8601626659925351,0.030418086806626173,0.01,0.35,0.23285740093207904,0.21205051426194776,Low,0.0,0.30007210839176524,0.08363018642433946,0.0,0.09331192841870933,0.2383618101127598,0.728692775460463,0.7336616278760365,0.1297829451032785,0.0,0.0,0.10885170324082448,0.26222962377682174,train
1428,c2670,229,4c4fc89002423dcd,0.32500000000000007,0.2906797594505129,0.0,0.0,0.10496804849647587,0.43369183083563345,0.7865369001845709,0.8450731507361884,0.0059177704469532385,0.030503996125040074,0.35,0.22392442931931608,0.2020688758502353,Low,0.34574468085106386,0.3022926000699352,0.0,0.0,0.10502778622341458,0.38023052101536126,0.6110634406820108,0.7049216854419182,0.025248980382403013,0.24754139822628418,0.0,0.06630613227329467,0.22316742770930798,train
1052,c1908,253,98588f12cd6d50d3,0.55,0.575326533573264,0.0,0.0,0.26001287511744287,0.42193983787214745,0.8944838987125919,0.8240365632692498,0.014988115104119982,0.01,0.6,0.3924949427435478,0.20693294578288532,Low,0.5851063829787234,0.8212512669719081,0.0,0.0,0.26016084946160567,0.3610552561403257,0.8077463063974177,0.6648547712608406,0.06394885161994761,0.0,1.0,0.8691664852242333,0.24220250447309113,train
1015,c1908,216,231e0c4ca0b0331f,0.0,0.5162236784696289,0.0023443236198025796,0.0,0.30187952306406013,0.4844424998063468,0.8674012436556444,0.9291823034422662,0.03692746909127796,0.04770956862931901,0.55,0.35261281177524534,0.23225444793317973,Medium,0.0,0.7134968791373354,0.008888326525199759,0.0,0.3020513238813135,0.4630383922523782,0.7584008472330337,0.8651184953386714,0.1575561186455799,0.45526146650076027,0.8000000000000003,0.6792175962090796,0.3412958036811796,train
7641,s444,42,250938462ac3dd87,0.8,0.3051593213454761,0.0,0.0,0.7569441085297461,0.5873160113570401,0.6030712932443311,0.6334543426410537,0.07841771829724875,0.01,0.5,0.34748206274862337,0.30850493802911844,High,0.851063829787234,0.3286912626280931,0.0,0.0,0.7573748883823861,0.6308930564560262,0.2767832677705245,0.3018661691242027,0.3345799653211329,0.0,0.6000000000000001,0.6547810865803187,0.6396948712006549,train
1595,c2670,396,059c7693c48a5a26,0.865,0.49270995494589487,0.0,0.0,0.30704821827402584,0.4354323593467063,0.8401969653828499,0.8814515641149216,0.0,0.045928339926573074,0.55,0.38154390297796303,0.20023346859278912,Low,0.9202127659574467,0.6706274292678058,0.0,0.0,0.30722296061593846,0.3830704729559446,0.7088337866998621,0.7742091004839357,0.0,0.4337569831332452,0.8000000000000003,0.8170093465124918,0.21598473532987117,train
7330,s420,131,617aa19ac84defd2,0.9142857142857143,0.3954760827517979,0.0,0.0,0.6140625177051714,0.6317423383747249,0.701431758145436,0.5764660323939451,0.01298270890530931,0.01,0.6,0.39145942487301266,0.2841617353777087,Medium,0.972644376899696,0.4933538211368919,0.0,0.0,0.6144119830856505,0.7033817475772605,0.45599916421647535,0.19332452758732932,0.055392510642140805,0.0,1.0,0.8642345654825371,0.5444300543781179,train
7961,s444,362,6002eebb6dfb95d0,0.9333333333333333,0.3277605040328372,0.11056833762006686,0.0,0.7947474207662214,0.6469784532834288,0.7370328309340933,0.6707693235766115,0.08076194162424098,0.01,0.5,0.33188558150782443,0.3202608835463499,High,0.9929078014184397,0.36989699796090536,0.41921152856807525,0.0,0.7951997146317072,0.7282419172479384,0.5208654515065133,0.37293739876937493,0.3445819161108381,0.0,0.6000000000000001,0.5804988400626989,0.6857006499928685,train
758,c17,359,8a8bc1006a6ce54b,0.8125,0.4244216947358748,0.0,0.0,0.10101056469236416,0.34585710477415227,0.8681869264140694,0.7665204454685323,0.0,0.04288752965816954,0.55,0.3624865547882062,0.17749979531105062,Low,0.8643617021276595,0.5461265119717453,0.0,0.0,0.10106805019979188,0.23691405182684583,0.7598323862158437,0.5553078516584155,0.0,0.39704577713266453,0.8000000000000003,0.7262438325258819,0.12701865917707675,train
364,c1355,365,06e02fb621495967,0.85,0.4297908792336243,0.0,0.0,0.470535154601001,0.5141771156646747,0.7734872373664278,0.7959231920977237,0.0,0.020166249198710018,0.5,0.3320392627645948,0.24046221215804695,Medium,0.9042553191489361,0.5559154331281158,0.0,0.0,0.4708029379977892,0.5115551958968676,0.5872865398446435,0.6113092030055038,0.0,0.12273546707766951,0.6000000000000001,0.5812307865078169,0.37341611121020013,train
2623,c5315,224,69331644b096222f,0.32500000000000007,0.3608857594084369,0.03520479492089729,0.0,0.18517367285478628,0.3699245007173637,0.8919051058064765,0.7769466008315088,0.005228813455650023,0.0379021807399698,0.5,0.31482802345767974,0.2205270044414884,Low,0.34574468085106386,0.4302898776044152,0.13347632974664994,0.0,0.18527905591623864,0.2761838755492846,0.8030476636766599,0.5751658192505211,0.022309450754874057,0.3368584734319014,0.6000000000000001,0.4992578400892618,0.29540156486507496,train
689,c17,290,f12e5bebb2437a59,0.7000000000000001,0.2647671220699689,0.0,0.0,0.5603640063723431,0.4744829027191567,0.8422236228277892,0.8181088635789365,0.0,0.02815837075300677,0.35,0.22239477766878551,0.2543791484589864,Medium,0.7446808510638299,0.2550495291011344,0.0,0.0,0.560682911720003,0.44678770925853367,0.7125264210438419,0.6535646969958844,0.0,0.21922304600034523,0.0,0.0590207735288132,0.42787872265968985,train
6519,s386,120,f81d1c74338f3a16,0.9,0.36103132707523933,0.0,0.0,0.855263418562874,0.6664280681270088,0.6573945407746528,0.6304132535620746,0.015374318827585581,0.027764342948897992,0.55,0.3549232898873107,0.32231404670628594,High,0.9574468085106382,0.43055527180233166,0.0,0.0,0.8557501523193893,0.7599770891036269,0.3757619530968941,0.2960740198349719,0.06559664284889168,0.21446601264088205,0.8000000000000003,0.690221841464416,0.6937355094622227,train
9142,s641,343,407912a7a855fc2a,0.925,0.38387377803339373,0.11412963260410164,0.0,0.41209121293710027,0.4549538710597327,0.6801658633463524,0.5895676280087414,0.10320712663048226,0.01,0.5,0.33048465358642143,0.2697304665317329,Medium,0.9840425531914894,0.47220087953686884,0.43271391040788404,0.0,0.4123257356581081,0.4149229561067983,0.4172520273055737,0.2182782187674331,0.440347380652263,0.0,0.6000000000000001,0.5738265611297526,0.48795465125160853,train
3148,c6288,349,60690d564e70160d,0.83125,0.30752832235508815,0.0,0.0,0.13734978214217852,0.3448408242761178,0.8352904809304919,0.7751110526037303,0.06399357544819145,0.05664774607718076,0.35,0.23665832509206816,0.17682410190472114,Low,0.8843085106382979,0.3330103476049969,0.0,0.0,0.13742794844038284,0.23525582689447114,0.6998940159249722,0.5716697791521347,0.2730373787856359,0.5631706237960197,0.0,0.1269545804916566,0.12437439705988791,train
223,c1355,224,94085d1670c8c6bf,0.32500000000000007,0.42441817280963506,0.0,0.0,0.11509574666478176,0.38688497755864204,0.8989883491944822,0.8883569795750929,0.0,0.012808331296476225,0.5,0.33931978706339566,0.19077260319902725,Low,0.34574468085106386,0.5461200909112855,0.0,0.0,0.11516124810435838,0.3038576187900181,0.8159535584871677,0.7873613614702862,0.0,0.03390452532145118,0.6000000000000001,0.6159061528543188,0.17896053511982976,train
4693,s27,294,d4c382a253e86ddf,0.8500000000000001,0.4773877870183695,0.0,0.0,0.4644811572656684,0.45778304917242796,0.6003060894225123,0.6267244804281294,0.08494385908780182,0.01,0.6,0.3709011015093439,0.2592585472100396,Medium,0.9042553191489362,0.6426925550145403,0.0,0.0,0.46474549530889536,0.41953921480080403,0.27174497843058204,0.28904827210742223,0.36242464133054286,0.0,1.0,0.7663202718344169,0.44697378730174014,train
644,c17,245,1dc64a00d3c21f86,0.5,0.3745255974791653,0.0025936427027999642,0.0,0.47856538358547074,0.45170163390758866,0.8248167672040222,0.8998184100457919,0.0,0.03176964109921004,0.5,0.33197482410492396,0.2463132940400166,Medium,0.5319148936170213,0.4551575832151995,0.009833601059792705,0.0,0.47883773701698096,0.40961640861119014,0.680810576287972,0.809191145021616,0.0,0.2628213234005526,0.6000000000000001,0.5809238808456338,0.39631376570872295,train
5204,s344,5,4fe7c389d5a06a62,0.4,0.3358292780795237,0.08977268489628165,0.0,0.8316860017514033,0.755852521425833,0.6352260734918675,0.6760479342078153,0.05007032565056244,0.01,0.5,0.3221352915823375,0.35976801675250514,High,0.425531914893617,0.38460772228127266,0.34036637675015846,0.0,0.8321593175077978,0.9058874537233109,0.3353703004048128,0.38299119858306435,0.21363192124873093,0.0,0.6000000000000001,0.5340605807732475,0.8403080721124062,train
4808,s298,9,408fb92f17e7228e,0.4,0.3748559024483833,0.0,0.0,0.472712904561772,0.4612610756118079,0.7385093721007485,0.6784642656206202,0.1113761015554897,0.01,0.35,0.22644397358955562,0.26328373924260506,Medium,0.425531914893617,0.4557597844065699,0.0,0.0,0.4729819273245803,0.42521417379922255,0.5235557564891862,0.38759341572032835,0.475201434129793,0.0,0.0,0.07830610878751017,0.4627259948953321,train
3307,c7552,108,86f5fca8d8d2516e,0.775,0.3011230541985276,0.0,0.0,0.1340242667436225,0.43360557424271545,0.8372599878348325,0.807956300424345,0.0,0.013077295331066718,0.35,0.21153273521951596,0.18373745745630157,Low,0.8244680851063829,0.32133247268818915,0.0,0.0,0.1341005404780071,0.3800897795239768,0.7034825201657033,0.6342278213133481,0.0,0.03715168420643577,0.0,0.00728750738729211,0.1514291589037343,train
5976,s349,377,aca95996b76544f2,0.9333333333333333,0.4772024688616224,0.0,0.0,0.6798185581139925,0.4845163604419022,0.6116225254166446,0.6840253367102339,0.12251790312182526,0.01,0.55,0.3632039067491327,0.2790329663208513,Medium,0.9929078014184397,0.6423546890265114,0.0,0.0,0.680205445514246,0.4631589077474958,0.29236388485096915,0.3981851981780394,0.5227394607725585,0.0,0.8000000000000003,0.72966040542965,0.5243591026745495,train
2875,c6288,76,76139eba4e7251ff,0.6625000000000001,0.43534396837319883,0.0,0.0,0.30050037867671625,0.36614091847659386,0.7701009115915667,0.8748602876746177,0.020701106701366427,0.020602668531136112,0.55,0.3641733899062578,0.2135368228483195,Low,0.7047872340425533,0.566039643198449,0.0,0.0,0.30067139461750486,0.2700103531630253,0.5811165465448972,0.7616551580779979,0.0883241149149229,0.12800428643868203,0.8000000000000003,0.7342778178934217,0.26804615158748224,train
7798,s444,199,8cff832d712d00bb,0.9400000000000001,0.5035649968665764,0.0,0.0,0.5121709712895,0.5110968167742942,0.6159381855879043,0.5910890521666261,0.10299191239534093,0.021453458783361405,0.55,0.34482311805758203,0.2619734426153577,Medium,1.0,0.6904179858328088,0.0,0.0,0.512462449792407,0.5065291933030229,0.300227154988275,0.22117596875957363,0.43942913955964086,0.13827573827415834,0.8000000000000003,0.642117179769084,0.4575982732078705,train
4031,s208,32,429f48a8130be486,0.7,0.5040138178121946,0.0,0.0,0.7709098176210841,0.5593355772266185,0.6326002239366313,0.5998081532939477,0.0,0.01224597586704077,0.6,0.4053522094452104,0.32550983781169784,High,0.7446808510638296,0.6912362614669997,0.0,0.0,0.771348545413389,0.5852384821692349,0.3305859189722218,0.23778262975692266,0.0,0.027115300018555603,1.0,0.9304025191686927,0.7062419351211542,train
9270,s713,71,68ada23000c6eb8f,0.85,0.47778065421288385,0.0,0.0,0.6639109749265013,0.533986106340241,0.7013650317350804,0.6082183072135315,0.12010523249779767,0.01,0.6,0.38283744966928185,0.279724585930501,Medium,0.9042553191489361,0.6434088176040709,0.0,0.0,0.6642888092589467,0.5438767471683228,0.4558775865738673,0.2538008606546482,0.5124454701892239,0.0,1.0,0.8231701947655734,0.5270656904792704,train
248,c1355,249,ae888fc480300f47,0.55,0.3199331212914124,0.0,0.0,0.14824307293403674,0.3032251593718771,0.7812777977590033,0.883742400904219,0.00521050874792287,0.035486248524312106,0.35,0.23038697683102558,0.1949043632366632,Low,0.5851063829787234,0.35562637035467226,0.0,0.0,0.14832743864663533,0.1673531826392428,0.6014811887411847,0.7785722968048163,0.022231351205313728,0.3076913181594966,0.0,0.09708567414462797,0.19512978650291643,train
7102,s400,303,06d98d852274f4ea,0.9,0.4009113974928624,0.05305122807744552,0.0,0.43164043271605745,0.4203812466197614,0.6117555447510133,0.6327844698939377,0.10341743720772806,0.010999624883394104,0.5,0.3373909835151522,0.26101793250757,Medium,0.9574468085106382,0.5032633087849026,0.20113973759087508,0.0,0.43188608097450026,0.3585121640716634,0.2926062503102774,0.3005903094386371,0.44124469961498564,0.012068308042400154,0.6000000000000001,0.6067197307093105,0.453858974944862,train
380,c1355,381,a7741c5e3a135579,0.865,0.3443287731187366,0.0,0.0,0.3380875771135049,0.39342735687136166,0.8554264617612629,0.8224698043263832,0.002554004536169871,0.02577675132812199,0.5,0.3055741286758673,0.20872160851115137,Low,0.9202127659574467,0.4001037229947314,0.0,0.0,0.33827998407593074,0.3145325618932123,0.7365824136367299,0.66187067528021,0.01089701113085959,0.19047014344985738,0.6000000000000001,0.45518379012775295,0.24920226656707745,train
5303,s344,104,c52f9a2c388055c5,0.9,0.3825931971978401,0.0,0.0,0.453338046421935,0.5291936684545565,0.6434183542588198,0.6084691393669199,0.0,0.0520439019278056,0.5,0.30501649557003563,0.26299393173525737,Medium,0.9574468085106382,0.4698661665392342,0.0,0.0,0.45359604287719907,0.5360571146906076,0.35029689660443863,0.2542786030821908,0.0,0.5075891648939445,0.6000000000000001,0.45252791928135855,0.46159186067738955,train
3035,c6288,236,1ae73fd411c4145f,0.32500000000000007,0.48673009994165184,0.0,0.0,0.39165213707332935,0.5260339808613917,0.8449037678633079,0.8360687405695307,0.0,0.01,0.55,0.34364645571074254,0.2443292474438593,Medium,0.34574468085106386,0.6597251536638294,0.0,0.0,0.3918750278363241,0.5309015766716906,0.7174097305689503,0.6877716163080485,0.0,0.0,0.8000000000000003,0.6365130232182276,0.3885493873622544,train
6542,s386,143,dbc8b73963774f84,0.925,0.405256757626395,0.0,0.0,0.43778421123365147,0.36759379546125065,0.6654081179517822,0.6195513782235984,0.0574066493823234,0.01,0.5,0.3489762521411511,0.24947271995615963,Medium,0.9840425531914894,0.5111856269248389,0.0,0.0,0.4380333559404775,0.27238095541731505,0.3903629456703029,0.2753861669350537,0.2449333540505994,0.0,0.6000000000000001,0.6618975472156454,0.4086778796454039,train
9126,s641,327,9c74ca09ffa72177,0.9142857142857143,0.1826928083592655,0.0,0.0,0.6936981851353038,0.6410875728986722,0.6629344233297311,0.6022004399543338,0.0,0.01,0.35,0.23497867847161757,0.2995781233700072,High,0.972644376899696,0.10541433101582934,0.0,0.0,0.6940929714855795,0.7186299993310515,0.385855795366874,0.2423390505389944,0.0,0.0,0.0,0.118954832189686,0.6047606279341996,train
873,c1908,74,1a2efe112ce95312,0.6625000000000001,0.5518185462554991,0.0,0.0,0.19722583844514585,0.3695818482051871,0.826190662777032,0.7560143000758137,0.002745320302539836,0.019493386476931412,0.6,0.36032951610615255,0.20465876146529455,Low,0.7047872340425533,0.7783922751650494,0.0,0.0,0.19733808044117276,0.27562478291695425,0.6833138577332929,0.5352975326613086,0.01171328612415654,0.1146121052730889,1.0,0.7159703819536333,0.2333026996471462,train
2336,c432,337,cfbc6d85b7b5d831,0.8071428571428572,0.4276191587493321,0.0,0.0,0.5164930592013294,0.5432492334562948,0.9307144433326455,0.8697335561997224,0.03315357847104728,0.03601024369226803,0.55,0.35627092209967837,0.22576411723946202,Low,0.8586626139817629,0.5519560235374561,0.0,0.0,0.5167869974213711,0.5589910274928038,0.8737595113912769,0.7518906318516368,0.14145429599299666,0.3140174262873274,0.8000000000000003,0.6966402858986845,0.31589650953288473,train
1218,c2670,19,f87faf2c72c9762f,0.0,0.5121372521223508,0.0,0.0,0.22070845210547946,0.3921373160726484,0.7258597907176956,0.777156815385581,0.022887203850747107,0.018197187081752525,0.55,0.3308810762893154,0.24605293484075036,Medium,0.0,0.7060466405877779,0.0,0.0,0.22083405814878304,0.31242765304142966,0.5005078167553798,0.5755662001825931,0.09765139865016104,0.09896330156156272,0.8000000000000003,0.5757146260391964,0.39529487465394536,train
4913,s298,114,6d14c9277500f9ab,0.9,0.4881360016403947,0.0,0.0,0.4071021857010901,0.5009275637208974,0.650323310604827,0.5579072589391412,0.008395190430663661,0.038045646361965016,0.6,0.39470315427553326,0.2584087520253976,Medium,0.9574468085106382,0.6622883475507912,0.0,0.0,0.4073338691471854,0.4899364229119909,0.36287794675211776,0.15797693214256744,0.03581923300176284,0.3385905104674883,1.0,0.8796836596336063,0.4436481943729516,train
8532,s526,133,4356937cd7f0367b,0.9142857142857143,0.4941307978625797,0.0,0.0,0.4798717749221312,0.446096235880691,0.6616287200796864,0.6231593724006256,0.05323562775352275,0.01,0.6,0.3965256539871266,0.25725796485080527,Medium,0.972644376899696,0.6732178634934959,0.0,0.0,0.4801448718260605,0.4004703010335456,0.3834767625035745,0.282258060643288,0.2271371174063769,0.0,1.0,0.8883637824616148,0.43914469781339294,train
8266,s510,267,8d11590d0a80b16f,0.85,0.3597741730989566,0.0,0.0,0.7091187563766099,0.6326260163942022,0.7164138184201099,0.7110078255615947,0.07387922277755415,0.038476441852435886,0.35,0.24020286121149825,0.2821941004385519,Medium,0.9042553191489361,0.4282632698865086,0.0,0.0,0.7095223186342903,0.7048236102587965,0.4832969547000051,0.44957685411550735,0.315215850851064,0.3437914341025891,0.0,0.1438363438682159,0.5367299014961575,train
175,c1355,176,bc5fc6edcb1a302c,0.85,0.5662514640383975,0.0,0.0,0.336159636896317,0.42482115209404375,0.8187118074319636,0.8052199527774376,0.0,0.01,0.55,0.373681568836117,0.21419151288508811,Low,0.9042553191489361,0.8047058977072417,0.0,0.0,0.3363509466604249,0.3657565832739219,0.6696871453503894,0.6290160916775155,0.0,0.0,0.8000000000000003,0.7795629614009106,0.27060821900816684,train
6643,s386,244,9165322f8470caf5,0.8,0.3662049402014552,0.0,0.0,0.45597206462205964,0.4729764401915171,0.6452048656891461,0.7036735275179701,0.10338108072603686,0.01,0.5,0.3402894673743636,0.24752294124678245,Medium,0.851063829787234,0.43998763364560944,0.0,0.0,0.4562315601073833,0.44432967358053777,0.35355197726940696,0.4356077305229003,0.4410895796925042,0.0,0.6000000000000001,0.6205245043138891,0.40104760542663576,train
2990,c6288,191,d56613cf86e1a513,0.865,0.5107459495962933,0.0,0.0,0.21325352320075275,0.35414045834326446,0.9032088190305378,0.8562993385353497,0.04238532771267808,0.020877921666147502,0.6,0.369801839519857,0.17682736059958393,Low,0.9202127659574467,0.7035100634338459,0.0,0.0,0.21337488661485976,0.2504296741757365,0.8236433888051953,0.7263034187594807,0.1808428220581142,0.1313273726064402,1.0,0.7610847543590448,0.12438714965344058,train
8112,s510,113,e8d753fe912d5520,0.9,0.5018864471762889,0.0,0.0,0.52500026682335,0.526798397489211,0.5922641300058938,0.6735221172008347,0.07600142641729568,0.04247490783288751,0.6,0.3804503848978768,0.2641235748910718,Medium,0.9574468085106382,0.6873577090659811,0.0,0.0,0.5252990465285219,0.5321488452293606,0.25709227251382666,0.37818045190588345,0.3242705241520343,0.3920642611907912,1.0,0.8118011858804671,0.46601261212306105,train
1447,c2670,248,b08aa60e9551e632,0.55,0.3219598516993251,0.0,0.0,0.16981336601310693,0.30696992511514926,0.8817043002736364,0.9166825179292908,0.00748882522725784,0.010473267023256239,0.35,0.2314015575325204,0.18641263294207003,Low,0.5851063829787234,0.3593214387913393,0.0,0.0,0.16991000746386015,0.17346336967265152,0.7844614714511877,0.841311029692574,0.03195210137757682,0.005713675517533373,0.0,0.10191787524286733,0.16189820466855337,train
7531,s420,332,1bda01131117c502,0.9142857142857143,0.4170222412487604,0.0,0.0,0.8323753805424718,0.6700466383661636,0.6752705595050854,0.5734573890678474,0.08714871766732057,0.028980265939278153,0.6,0.39016904327262397,0.3127442335522997,High,0.972644376899696,0.5326360709530108,0.0,0.0,0.8328490886270327,0.7658813678944927,0.4083326279598095,0.18759417545024037,0.3718319732842357,0.2291456524212764,1.0,0.8580887917876903,0.6562849525163965,train
